TVE;Tver;Tver;Tver;Twer;Tver;Tver;Tver;Tver;Tver;Tver;Tver;?????;Tver;x;;
TVE_ADJ;Tverian;Tverian;Tverian;Tverian;Tverian;Tveriano;Tverian;Tverian;Tverian;Tverian;Tverian;???????;Tverian;x;;
TYR;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;???????;Tyrone;x;;
TYR_ADJ;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;Tyrone;???????;Tyrone;x;;
UBH;Buha;Buha;Buha;Buha;Buha;Buha;Buha;Buha;Buha;Buha;Buha;????;Buha;x;;
UBH_ADJ;Buhan;Buhan;Buhan;Buhan;Buhan;Buhan;Buhan;Buhan;Buhan;Buhan;Buhan;?????;Buhan;x;;
UES;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;??????;Uesugi;x;;
UES_ADJ;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;Uesugi;??????;Uesugi;x;;
ULM;Ulm;Ulm;Ulm;Ulm;Ulm;Ulm;Ulm;Ulm;Ulm;Ulm;Ulm;????;Ulm;x;;
ULM_ADJ;Ulmian;Ulmian;Ulmian;Ulmian;Ulmian;Ulmiano;Ulmian;Ulmian;Ulmian;Ulmian;Ulmian;??????;Ulmian;x;;
ULS;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;Ulster;?????? ?????????? ??????;Ulster;x;;
ULS_ADJ;Ulstrian;Ulstrien;Ulstrische;Ulstrian;Ulstrian;Ulstriano;Ulstrian;Ulstrian;Ulstrian;Ulstrian;Ulstrian;????????;Ulstrian;x;;
URB;Urbino;Urbino;Urbino;Urbino;Urbino;Urbino;Urbino;Urbino;Urbino;Urbino;Urbino;??????;Urbino;x;;
URB_ADJ;Urbinian;Urbain;Urbinisch;Urbinian;Urbano;Urbinese;Urbinian;Urbinian;Urbinian;Urbinian;Urbano;????????;Urbinian;x;;
UTR;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;Utrecht;??????;Utrecht;x;;
UTR_ADJ;Utrechtian;Utrechtien;Utrechtisch;Utrechtian;Utrechtian;Utrechtiano;Utrechtian;Utrechtian;Utrechtian;Utrechtse;Utrechtian;?????????;Utrechtian;x;;
VIJ;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;Vijayanagar;???????????;Vijayanagar;x;;
VIJ_ADJ;Vijayanagara;Vijayanagara;Vijayanagara;Vijayanagara;Vijayanagara;Vijayanagara;Vijayanagara;Vijayanagara;Vijayanagara;Vijayanagara;Vijayanagara;????????????;Vijayanagaran;x;;
VND;Venad;Venad;Venad;Venad;Venad;Venad;Venad;Venad;Venad;Venad;Venad;?????;Venad;x;;
VND_ADJ;Venad;Venad;Venad;Venad;Venad;Venad;Venad;Venad;Venad;Venad;Venad;?????;Venad;x;;
WBG;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;Würzburg;????????;Würzburg;x;;
WBG_ADJ;Wurzburgian;Wurzburgien;Würzburgisch;Wurzburgian;Wurzburgian;Wurzburgiano;Wurzburgian;Wurzburgian;Wurzburgian;Wurzburgian;Wurzburgian;???????????;Wurzburgian;x;;
WCR;Cree;Cris;Cree;Cree;Cree;Cree;Cree;Cree;Cree;Cree;Cree;???;Cree;x;;
WCR_ADJ;Cree;Cris;Cree;Cree;Cree;Cree;Cree;Cree;Cree;Cree;Cree;???;Cree;x;;
WES;Westphalia;Westphalie;Westfalen;Westfalia;Westfalia;Westfalia;Vesztfália;Vestfálsko;Vesztfália;Westfalen;Vestfália;?????????;Westfalen;x;;
WES_ADJ;Westphalian;Westphalien;Westfalen;Westfalii;Westfalia;Westfalia;vesztfáliai;vestfálský;vesztfáliai;Westfaalse;Westfália;????????????;Westfalenin;x;;
WLS;Wales;Pays de Galles;Wales;Walia;Gales;Galles;Wales;Wales;Wales;Wales;País de Gales;?????;Wales;x;;
WLS_ADJ;Welsh;gallois;Walisisch;walijski;galés;gallese;walesi;velština;walesi;Wels;galês;??????????;Walesin;x;;
WLY;Welayta;Welayta;Welayta;Welayta;Welayta;Welayta;Welayta;Welayta;Welayta;Welayta;Welayta;???????;Welayta;x;;
WLY_ADJ;Welaytan;Welaytan;Welaytan;Welaytan;Welaytan;Welaytan;Welaytan;Welaytan;Welaytan;Welaytan;Welaytan;????????;Welaytan;x;;
WUU;The Wu Dynasty;La dynastie Wu;Die Wu-Dynastie;Wu Dynasty;La dinastía Wu;la dinastia Wu;A Wu-dinasztia;Wu Dynasty;A Wu-dinasztia;de Wu-dynastie;A Dinastia Wu;???????? ??;Wu Dynasty;x;;
WUU_ADJ;Wu;Wu;Wu;Wu;Wu;Wu;Wu;Wu;Wu;Wu;Wu;??;Wu;x;;
WUU_democracy;The Republic of Wu;La République de Wu;Der Republik Wu;Republika Wu;La república de Wu;la Repubblica di Wu;Köztársaság Wu;Republiky Wu;Köztársaság Wu;de Republiek Wu;A república de Wu;?????????? ??;tasavallan Wu;x;;
WUU_fascist_dictatorship;The Wu Republic;La République de Wu;Die Wu Republik;Republika Wu;La república de Wu;Repubblica Wu;A Wu Köztársaság;Wu republika;A Wu Köztársaság;de Wu Republiek;A república de Wu;?? ??????????;Wu tasavalta;x;;
WUU_proletarian_dictatorship;The People's Republic of Wu;La République populaire de Wu;Die Volksrepublik Wu;Chinska Republika Ludowa Wu;La República Popular de Wu;La Repubblica popolare di Wu;A Népköztársaság Wu;Wu lidové republiky;A Népköztársaság Wu;de People's Republic of Wu;A República Popular da China;????????? ???????? ?????????? ??;kansantasavallan Wu;x;;
XIA;The Xia Dynasty;La dynastie Xia;Die Xia-Dynastie;Dynastia Xia;La dinastía Xia;la dinastia Xia;Xia-dinasztia;Xia dynastie;Xia-dinasztia;de Xia-dynastie;A Dinastia Xia;???????? ??;Xia-dynastian;x;;
XIA_ADJ;Xia;Xia;Xia;Xia;Xia;Xia;Xia;Xia;Xia;Xia;Xia;??;xia;x;;
XIA_democracy;The Republic of Xia;La République de Xia;Die Republik von Xia;Republika Xia;La República de Xia;la Repubblica di Xia;Köztársaság Xia;Republiky Xia;Köztársaság Xia;de Republiek Xia;A República de Xia;?????????? ??;tasavallan Xia;x;;
XIA_fascist_dictatorship;The Xia Republic;La République Xia;Die Xia Republik;Republika Xia;La república de xia;Repubblica Xia;Xia Köztársaság;Xia republika;Xia Köztársaság;de Xia Republiek;A república de Xia;?? ??????????;Xia tasavalta;x;;
XIA_proletarian_dictatorship;The People's Republic of Xia;La République populaire de Xia;Der Volksrepublik Xia;Republika Ludowo-Xia;La República Popular de Xia;La Repubblica popolare di Xia;A Népköztársaság Xia;Xia lidové republiky;A Népköztársaság Xia;de People's Republic of Xia;República Popular da Xia;???????? ?????????? ??;kansantasavallan Xia;x;;
YAK;Yaka;Yaka;Yaka;Yaka;Yaka;Yaka;Yaka;Yaka;Yaka;Yaka;Yaka;???;Yaka;x;;
YAK_ADJ;Yakan;Yakan;Yakan;Yakan;Yakan;Yakano;Yakan;Yakan;Yakan;Yakan;Yakan;????;Yakan;x;;
YAR;Yaroslavl;Yaroslavl;Jaroslawl;Jaroslaw;Yaroslavl;Yaroslavl;Jaroszlavl;Jaroslavl;Jaroszlavl;Yaroslavl;Yaroslavl;?????????;Yaroslavl;x;;
YAR_ADJ;Yaroslavlian;Yaroslavlian;Jaroslawlischen;Yaroslavlian;Yaroslavlian;Yaroslavliano;Yaroslavlian;Yaroslavlian;Yaroslavlian;Yaroslavlian;Yaroslavlian;???????????;Yaroslavlian;x;;
YMN;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;?????;Yamana;x;;
YMN_ADJ;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;Yamana;?????;Yamana;x;;
YOR;York;York;York;York;York;York;York;York;York;York;Iorque;???;York;x;;
YOR_ADJ;Yorker;Yorker;Yorker;Yorker;Yorker;Yorker;Yorker;Yorker;Yorker;Yorker;Yorker;?????;Yorker;x;;
YRK;The Yarkand Khanate;Le Khanate de Yarkand;Der Yarkand Khanate;Yarkand Chanat;El Khanato de Yarkand;il Khanato di Yarkand;A Yarkand Khanate;Yarkand Khanate;A Yarkand Khanate;de Yarkand Khanate;O Khanato de Yarkand;?????? ???????;Yarkand Khanate;x;;
YRK_ADJ;Yarkand;Yarkand;Yarkand;Yarkand;Yarkand;Yarkand;Yarkand;Yarkand;Yarkand;Yarkand;Yarkand;??????;Yarkand;x;;
YRK_democracy;The Yarkand Republic;La République de Yarkand;Die Yarkand-Republik;Republika Yarkand;La república de Yarkand;la Repubblica di Yarkand;A Yarkand Köztársaság;Yarkand republika;A Yarkand Köztársaság;de Yarkand Republiek;A República de Yarkand;?????? ??????????;Yarkand tasavalta;x;;
YRK_proletarian_dictatorship;The Yarkand Proletariate;Le Protarisme de Yarkand;Das Yarkand-Proletariat;Yarkand Proletariate;El proletariado de Yarkand;il Proletariato di Yarkand;A Yarkand proletariátus;Yarkand Proletariate;A Yarkand proletariátus;de Yarkand proletariaat;O Proletariado de Yarkand;?????? ????????????;Yarkand Proletariate;x;;
YUA;The Yuan Empire;L'Empire Yuan;Das Yuan-Imperium;Imperium Yuan;El Imperio Yuan;l'impero Yuan;A Yuan birodalom;Yuan Ríše;A Yuan birodalom;de Yuan-Rijk;O Império Yuan;??? ???????;Yuan Empire;x;;
YUA_ADJ;Yuan;Yuan;Yuan;Yuan;Yuan;Yuan;Yuan;Yuan;Yuan;Yuan;Yuan;???;Yuan;x;;
YUA_democracy;The Republic of Sino-Mongolia;La République de Sino-Mongolie;Der Republik Sino-Mongolei;Chinsko-Mongolia Republiki Ludowej;La República de China-Mongolia;la Repubblica di Sino-Mongolia;A Kínai-Mongólia Köztársaság;Sino-Mongolsko republika;A Kínai-Mongólia Köztársaság;de Republiek Sino-Mongolië;A República da Sino-Mongólia;????????? ??????????;Sino-Mongolia tasavallan;x;;
YUA_democracy_ADJ;Sino-Mongolian;sino-mongol;Sino-Mongolisch;chinsko-mongolskie;Chino-Mongol;Sinomongola;kínai-mongol;sino-mongolský;kínai-mongol;Chinees-Mongools;sino-mongol;?????????;kiinalais-mongolaista;x;;
YUA_fascist_dictatorship;The Khanbaliq Republic;La République de Cambaluc;Der Cambaluc-Republik;Republika Khanbaliq;La república de Janbalic;la Repubblica di Cambaluc;a Khanbaliq Köztársaság;Khanbaliq republika;a Khanbaliq Köztársaság;de Cambaluc Republiek;A república de Cambalique;?????????? ??????????;Khanbaliq tasavalta;x;;
YUA_fascist_dictatorship_ADJ;Khanbaliq;Cambaluc;Cambaluc;Khanbaliq;Janbalic;Cambaluc;Khanbaliq;Khanbaliq;Khanbaliq;Cambaluc;Cambalique;??????;Khambaliq;x;;
YUA_proletarian_dictatorship;The People's Republic of Sino-Mongolia;La République populaire de Sino-Mongolie;Volksrepublik Sino-Mongolei;Chinsko-Mongolia Republika Ludowa;La República Popular de China-Mongolia;La Repubblica popolare sino-mongola;Népköztársaság Kínai-Mongólia;Sino-Mongolsko lidová republika;Népköztársaság Kínai-Mongólia;de Volksrepubliek Sino-Mongolië;as pessoasda Republica da Sino-Mongólia;????????? ???????? ??????????;People Sino-Mongolia;x;;
YUA_proletarian_dictatorship_ADJ;Sino-Mongolian;sino-mongol;Sino-Mongolisch;chinsko-mongolskie;Chino-Mongol;Sinomongola;kínai-mongol;sino-mongolský;kínai-mongol;Chinees-Mongools;sino-mongol;?????????;kiinalais-mongolaista;x;;
ZAP;Zapotec;Zapotec;Zapotec;Zapotekowie;Zapoteco;Zapotechi;Zapotec;Zapotec;Zapotec;Zapotec;Zapoteco;???????;sapoteekki;x;;
ZAP_ADJ;Zapotec;Zapotec;Zapotec;Zapotekowie;Zapoteco;Zapoteco;Zapotec;Zapotec;Zapotec;Zapotec;Zapoteco;???????;sapoteekki;x;;
ZAZ;Zaporozhie;Zaporozhie;Zaporozhie;Zaporozhie;Zaporozhie;Zaporozhie;Zaporozhie;Zaporozhie;Zaporozhie;Zaporozhie;Zaporozhie;?????????;Zaporozhie;x;;
ZAZ_ADJ;Zaporozhian;Zaporojie;Zaporozhian;Zaporoskiej;Zaporozhian;Zaporozhiano;Zaporozhian;Zaporozhian;Zaporozhian;Zaporozhian;Zaporozhian;???????????;Zaporozhian;x;;
ZIM;Mutapa;Mutapa;Mutapa;Mutapa;Mutapa;Mutapa;Mutapa;Mutapa;Mutapa;Mutapa;Mutapa;??????;Mutapa;x;;
ZIM_ADJ;Mutapan;Mutapan;Mutapan;Mutapan;Mutapan;Mutapa;Mutapan;Mutapan;Mutapan;Mutapan;Mutapan;???????;Mutapan;x;;
ALI;the Alien Invaders;les Envahisseurs Aliens;die Ausländische Invasore;Alien Invaders;Invasores alienígenas;Invasori alieni;Alien Invaders;Alien Invaders;Alien Invaders;Alien Invaders;Invasores estrangeiros;???????????? ??????????;Alien Invaders;x
ALI_ADJ;Alien;Alien;Ausländer;obcy;extranjero;alieno;idegen;cizinec;idegen;vreemdeling;alienígena;??????;ulkomaalainen;x
ALI_reactionary;Xenu Faction;Faction de Xenu;Fraktion von Xenu;Frakcja Xenu;Facción de Xenu;La fazione di Xenu;Xenu frakciója;Xenuova frakce;Xenu frakciója;Xenu's Faction;A facção de Xenu;??????? Xenu;Xenan fraktio;x
ALI_liberal;Yun Key Faction;Faction de Jean Key;Fraktion von Yan Key;Frakcja Yan Key;Facción de Yan Key;Fazione di Yan Key;Yan kulcs frakciója;Frakce Yan Key;Yan kulcs frakciója;Faction of Yan Key;Faction of Yan Key;??????? ??? ?????;Yan-avaimen fraktio;x
ALI_conservative;Green Faction;Faction des Verts;Fraktion der Grünen;Frakcja Zielonych;Facción de los Verdes;Fazione dei verdi;A Zöldek frakciója;Frakce zelených;A Zöldek frakciója;Faction of the Greens;Faction of the Greens;??????? ???????;Vihreiden fraktio;x
ALI_socialist;Nordic Faction;Faction des Nordiques;Fraktion der Nordiques;Frakcja Nordiques;Facción de los Nordiques;Fazione dei Nordiques;A Nordiques frakciója;Frakce Nordiques;A Nordiques frakciója;Faction of the Nordiques;Faction of the Nordiques;??????? ????????;Nordiquesin fraktio;x
ALI_anarcho_liberal;Grey Faction;Faction des Gris;Graue Fraktion;Gray Faction;Grey Faction;Fazione grigia;Szürke frakció;Šedá frakce;Szürke frakció;Gray Faction;Faction Gris;????? ???????;Harmaa Faction;x
ALI_communist;Exploit Faction;Faction de l'Exploit;Fraktion der Ausbeutung;Frakcja Exploit;Facción de la explotación;Fazione dello sfruttamento;Az Exploit frakciója;Frakce vývoje;Az Exploit frakciója;Faction of the Exploit;Faction of the Exploit;??????? ?????????;Exploitin fraktio;x
ALI_fascist;Black Hole Faction;Faction du Trou Noir;Fraktion des Schwarzen Lochs;Frakcja Czarnej Dziury;Facción del agujero negro;Fazione del buco nero;A fekete lyuk frakciója;Frakci cerné díry;A fekete lyuk frakciója;Faction of the Black Hole;Faction of the Black Hole;??????? ?????? ????;Mustareiän fraktio;x
MIA;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;x
MIA_ADJ;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;Khawitmau;x
MIA_reactionary;Pharaoh's Faction;Faction du Pharaon;Fraktion des Pharao;Frakcja faraona;Facción del faraón;Fazione di Faraone;A fáraó frakciója;Frakce faraóna;A fáraó frakciója;Faction van Farao;Faction of Pharaoh;??????? ???????;Faraon fraktio;x
MIA_liberal;Wool Faction;Faction de la Laine;Fraktion der Wolle;Frakcja welny;Facción de la lana;Fazione di lana;A gyapjú frakciója;Frakcní vlna;A gyapjú frakciója;Faction of Wool;Faction of Wool;??????? ??????;Villan fraktio;x
MIA_conservative;Tom Faction;Faction de Thomas;Fraktion von Thomas;Frakcja Thomasa;Facción de Thomas;Fazione di Thomas;Thomas frakciója;Fráze Thomase;Thomas frakciója;Faction van Thomas;Faction of Thomas;??????? ??????;Thomasin fraktio;x
MIA_socialist;Mice Faction;Faction des Souris;Fraktion der Mäuse;Frakcja myszy;Facción de los ratones;Fazione dei topi;Az egerek frakciója;Frakce myší;Az egerek frakciója;Faction of the Mice;Faction of the Sice;??????? ?????;Hiirien fraktio;x
MIA_anarcho_liberal;Garfield Faction;Faction de Garfield;Garfields Fraktion;Frakcja Garfielda;Facción de Garfield;La fazione di Garfield;Garfield frakciója;Garfieldova frakce;Garfield frakciója;Garfield's Faction;Facção de Garfield;??????? ????????;Garfieldin fraktio;x
MIA_communist;Hound Faction;Faction du Chien;Fraktion des Hundes;Frakcja psa;Facción del perro;Fazione del cane;A kutya frakciója;Frakce psa;A kutya frakciója;Faction of the Dog;Faction of the Dog;??????? ??????;Koiran fraktio;x
MIA_fascist;Claws Faction;Faction des Griffes;Fraktion der Krallen;Frakcja pazurów;Facción de Garras;Fazione di artigli;Claws frakciója;Frakce klapek;Claws frakciója;Faction of Claws;Faction of Claws;??????? ??????;Clawsin fraktio;x
UND;the Undead Horde;la Horde des Morts-Vivants;die Horde der Untoten;Horda Nieumarlych;la Horda de los no-muertos;l'orda dei non morti;az élohalottak horda;Horda nemrtvých;az élohalottak horda;de Horde van de Ondoden;a Horda dos mortos-vivos;???? ??????;Horde of the Undead;x
UND_ADJ;Undead;Mort-Vivant;Untot;Undead;Muerto viviente;Undead;Undead;Undead;Undead;undead;mortos-vivos;??????;Undead;x
UND_reactionary;Lucifer's Faction;Faction de Lucifer;Fraktion von Luzifer;Frakcja Lucyfera;Facción de Lucifer;Fazione di Lucifero;Lucifer frakciója;Frakce Lucifera;Lucifer frakciója;Faction of Lucifer;Faction of Lucifer;??????? ????????;Luciferin fraktio;x
UND_liberal;Beelzebub's Faction;Faction de Belzébuth;Fraktion von Beelzebub;Frakcja Beelzebuba;Facción de Beelzebub;Fazione di Belzebù;Beelzebub frakciója;Fráze Beelzebuba;Beelzebub frakciója;Faction of Beëlzebub;Faction of Beelzebub;??????? ??????????;Beelzebubin fraktio;x
UND_conservative;Abbadon's Faction;Faction d'Abbadon;Fraktion von Abbadon;Frakcja Abbadona;La facción de Abbadon;Fazione di Abbadon;Abbadon frakciója;Abbadonova frakce;Abbadon frakciója;Abbadon's Faction;Faculdade de Abbadon;??????? ????????;Abbadonin fraktio;x
UND_socialist;Asmodeus' Faction;Faction d'Asmodée;Fraktion von Asmodeus;Frakcja Asmodeusa;Facción de Asmodeus;Fazione di Asmodeus;Asmodeus frakciója;Frakce Asmodeus;Asmodeus frakciója;Faction van Asmodeus;Faction of Asmodeus;??????? ?????????;Asmodeuksen fraktio;x
UND_anarcho_liberal;Mammon's Faction;Faction de Mammon;Fraktion von Mammon;Mammon Faction;Facción de Mammon;Mammona Fazione;Mammon Faction;Mamonova frakce;Mammon Faction;Mammon Faction;Faculdade de Mammon;??????? ???????;Mammon Faction;x
UND_communist;Belphegor's Faction;Faction de Belphegor;Fraktion von Belphegor;Frakcja Belphegora;Facción de Belphegor;La fazione di Belphegor;Belphegor frakciója;Belphegorova frakce;Belphegor frakciója;Belphegor's Faction;Faction de Belphegor;??????? ?????????;Belphegorin fraktio;x
UND_fascist;Satan's Faction;Faction de Satan;Fraktion von Satan;Frakcja Szatana;Facción de Satanás;Fazione di Satana;Sátán frakciója;Fráze Satana;Sátán frakciója;Faction of Satan;Fação de Satanás;??????? ??????;Saatanan fraktio;xABE;Abenaki;Abénaquis;Abenaki;;Abenaki;;;;;;;;;x
ABE_ADJ;Abenaki;abénaquie;Abenakisch;;abenaki;;;;;;;;;x
ABE_conservative;Conservative Party;;;;;;;;;;;;;x
ABE_liberal;Liberal Party;;;;;;;;;;;;;x
ABE_reactionary;National Party;;;;;;;;;;;;;x
ABE_socialist;Socialist Party;;;;;;;;;;;;;x
ABE_communist;Communist Party;;;;;;;;;;;;;x
ABE_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
ABE_fascist;Fascist Party;;;;;;;;;;;;;x
ADE;Aden;Aden;Aden;;Adén;;;;;;;;;x
ADE_ADJ;Adeni;adenaise;Adenisch;;adení;;;;;;;;;x
ADE_conservative;Conservative Party;;;;;;;;;;;;;x
ADE_liberal;Liberal Party;;;;;;;;;;;;;x
ADE_reactionary;National Party;;;;;;;;;;;;;x
ADE_socialist;Socialist Party;;;;;;;;;;;;;x
ADE_communist;Communist Party;;;;;;;;;;;;;x
ADE_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
ADE_fascist;Fascist Party;;;;;;;;;;;;;x
AFA;Aussa;Aussa;Aussa;;Aussa;;;;;;;;;x
AFA_ADJ;Aussa;aussa;Aussaisch;;aussano;;;;;;;;;x
AFA_conservative;Conservative Party;;;;;;;;;;;;;x
AFA_liberal;Liberal Party;;;;;;;;;;;;;x
AFA_reactionary;National Party;;;;;;;;;;;;;x
AFA_socialist;Socialist Party;;;;;;;;;;;;;x
AFA_communist;Communist Party;;;;;;;;;;;;;x
AFA_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
AFA_fascist;Fascist Party;;;;;;;;;;;;;x
AJU;Ajuuraan;Ajûrân;Ajuuraan;;Ajuuran;;;;;;;;;x
AJU_ADJ;Ajuuraan;ajûrâne;Ajuuraanisch;;ajuurano;;;;;;;;;x
AJU_conservative;Conservative Party;;;;;;;;;;;;;x
AJU_liberal;Liberal Party;;;;;;;;;;;;;x
AJU_reactionary;National Party;;;;;;;;;;;;;x
AJU_socialist;Socialist Party;;;;;;;;;;;;;x
AJU_communist;Communist Party;;;;;;;;;;;;;x
AJU_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
AJU_fascist;Fascist Party;;;;;;;;;;;;;x
ANZ;Anizah;'Anizzah;Anizah;;Anizá;;;;;;;;;x
ANZ_ADJ;Anizah;'anizzah;Anizahisch;;anizá;;;;;;;;;x
ANZ_conservative;Conservative Party;;;;;;;;;;;;;x
ANZ_liberal;Liberal Party;;;;;;;;;;;;;x
ANZ_reactionary;National Party;;;;;;;;;;;;;x
ANZ_socialist;Socialist Party;;;;;;;;;;;;;x
ANZ_communist;Communist Party;;;;;;;;;;;;;x
ANZ_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
ANZ_fascist;Fascist Party;;;;;;;;;;;;;x
APA;Apache;Apaches;Apatschen;;Apaches;;;;;;;;;x
APA_ADJ;Apache;apache;Apatschisch;;apache;;;;;;;;;x
APA_conservative;Conservative Party;;;;;;;;;;;;;x
APA_liberal;Liberal Party;;;;;;;;;;;;;x
APA_reactionary;National Party;;;;;;;;;;;;;x
APA_socialist;Socialist Party;;;;;;;;;;;;;x
APA_communist;Communist Party;;;;;;;;;;;;;x
APA_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
APA_fascist;Fascist Party;;;;;;;;;;;;;x
ARD;Ardalan;Ardalan;Ardalan;;Ardalán;;;;;;;;;x
ARD_ADJ;Ardalan;ardalane;Ardalanisch;;ardalán;;;;;;;;;x
ARD_conservative;Conservative Party;;;;;;;;;;;;;x
ARD_liberal;Liberal Party;;;;;;;;;;;;;x
ARD_reactionary;National Party;;;;;;;;;;;;;x
ARD_socialist;Socialist Party;;;;;;;;;;;;;x
ARD_communist;Communist Party;;;;;;;;;;;;;x
ARD_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
ARD_fascist;Fascist Party;;;;;;;;;;;;;x
ARL;Ardabil;Ardabil;Ardabil;;Ardabil;;;;;;;;;x
ARL_ADJ;Ardabili;ardabilienne;Ardabilisch;;ardabilí;;;;;;;;;x
ARL_conservative;Conservative Party;;;;;;;;;;;;;x
ARL_liberal;Liberal Party;;;;;;;;;;;;;x
ARL_reactionary;National Party;;;;;;;;;;;;;x
ARL_socialist;Socialist Party;;;;;;;;;;;;;x
ARL_communist;Communist Party;;;;;;;;;;;;;x
ARL_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
ARL_fascist;Fascist Party;;;;;;;;;;;;;x
ARP;Arapaho;Arapahos;Arapaho;;Arapajós;;;;;;;;;x
ARP_ADJ;Arapahoan;arapaho;Arapahoanisch;;arapajó;;;;;;;;;x
ARP_conservative;Conservative Party;;;;;;;;;;;;;x
ARP_liberal;Liberal Party;;;;;;;;;;;;;x
ARP_reactionary;National Party;;;;;;;;;;;;;x
ARP_socialist;Socialist Party;;;;;;;;;;;;;x
ARP_communist;Communist Party;;;;;;;;;;;;;x
ARP_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
ARP_fascist;Fascist Party;;;;;;;;;;;;;x
ASI;Assiniboine;Assiniboines;Assiniboinen;;Assiniboines;;;;;;;;;x
ASI_ADJ;Assiniboine;assiniboine;Assiniboinisch;;assiniboine;;;;;;;;;x
ASI_conservative;Conservative Party;;;;;;;;;;;;;x
ASI_liberal;Liberal Party;;;;;;;;;;;;;x
ASI_reactionary;National Party;;;;;;;;;;;;;x
ASI_socialist;Socialist Party;;;;;;;;;;;;;x
ASI_communist;Communist Party;;;;;;;;;;;;;x
ASI_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
ASI_fascist;Fascist Party;;;;;;;;;;;;;x
AVR;Avaria;Avars;Avaria;;Avaria;;;;;;;;;x
AVR_ADJ;Avarian;avare;Avarianisch;;ávaro;;;;;;;;;x
AVR_conservative;Conservative Party;;;;;;;;;;;;;x
AVR_liberal;Liberal Party;;;;;;;;;;;;;x
AVR_reactionary;National Party;;;;;;;;;;;;;x
AVR_socialist;Socialist Party;;;;;;;;;;;;;x
AVR_communist;Communist Party;;;;;;;;;;;;;x
AVR_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
AVR_fascist;Fascist Party;;;;;;;;;;;;;x
AYR;Air;Aïr;Aïr;;Air;;;;;;;;;x
AYR_ADJ;Air;aïrienne;Aïrisch;;air;;;;;;;;;x
AYR_conservative;Conservative Party;;;;;;;;;;;;;x
AYR_liberal;Liberal Party;;;;;;;;;;;;;x
AYR_reactionary;National Party;;;;;;;;;;;;;x
AYR_socialist;Socialist Party;;;;;;;;;;;;;x
AYR_communist;Communist Party;;;;;;;;;;;;;x
AYR_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
AYR_fascist;Fascist Party;;;;;;;;;;;;;x
BGL;Baghelkhand;Baghelkhand;Baghelkhand;;Baghelkhand;;;;;;;;;x
BGL_ADJ;Baghelkhandi;baghelkhandi;Baghelkhandisch;;baghelkandí;;;;;;;;;x
BGL_conservative;Conservative Party;;;;;;;;;;;;;x
BGL_liberal;Liberal Party;;;;;;;;;;;;;x
BGL_reactionary;National Party;;;;;;;;;;;;;x
BGL_socialist;Socialist Party;;;;;;;;;;;;;x
BGL_communist;Communist Party;;;;;;;;;;;;;x
BGL_anarcho_liberal;Radical Party;;;;;;;;;;;;;x
BGL_fascist;Fascist Party;;;;;;;;;;;;;x
BLA;Blackfoot;Pieds-Noirs;Niitsítapi;;Pies negros;;;;;;;;;x
BLA_ADJ;Blackfoot;pied-noir;Niitsítapisch;;piesnegros;;;;;;;;;x
BLA_conservative;Conservative Party;;;;;;;;;;;;;x
BLA_liberal;Liberal Party;;;;;;;;;;;;;x
BLA_reactionary;National Party;;;;;;;;;;;;;x
BLA_socialist;Socialist Party;;;;;;;;;;;;;x
